CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsReligiousHate
Ugj6uLTt0_Weu3gCoAEC,9pr1oE34bIM,kajieme powell shooting video disturbs for so many reasons that is the link to the video i mentoned,False,False,False,False,False,False,False,False
Ugj7vqrD17dRF3gCoAEC,9pr1oE34bIM,man stef spitting that fire hot enough to make dylan jealous,False,False,False,False,False,False,False,False
Ugj96ojKH5Ui7XgCoAEC,9pr1oE34bIM,criminal got shot great,True,True,False,True,False,False,False,False
Ugj9P4pwefve1XgCoAEC,9pr1oE34bIM,i have a magic hamster that has drank a lot of lean and has never heard of anyone using skittles in lean jolly ranchers are the ideal candy to use not that i or the magic hamster do not doubt someone using skittles in lean i just want to point out that in houston where lean was quote unquote created the magic hamster prefer to use jolly ranchers in their lean,False,False,False,False,False,False,False,False
Ugj9qky2IJzNTngCoAEC,9pr1oE34bIM,watching this video it is clear that stefan has seems to buy all the argument in favor of the white police officer but not the dead black kid i have watched other videos you posted to see if the same patter of bias exist sure enough you repeated the same patter of argument against tryvon martin so you can only convince like minded you are not different from alex jones and many other white conservatives who pretend to be against the system only if affect white people minorities and blacks are fair game so stefan keep preaching your one sided view and you will gain many white admirers who share your view,False,False,False,False,False,False,False,False
UgjA7WCImkpudXgCoAEC,9pr1oE34bIM,black cop kills white kid black kid kills white cop does anyone riot protest and engage national news no race is not mentioned in either of these circumstances so think about it then ask yourself this question and answer honestly who are the real racists in this country,True,False,False,False,False,True,True,False
UgjaLYTtVFDllngCoAEC,9pr1oE34bIM,that video of him pushing that clerk around really made me lose any sympathy for him you can definitely tell from that the guy was most likely a dick but hell i need a new tv so i might as well riot and go loot one in his honor,True,True,False,False,False,False,False,False
UgjapiiA0aT2eHgCoAEC,9pr1oE34bIM,its easy to point out all the negative from the black man and point out the good point of the white man that shit is corny if you wanna be taken seriously tell all the facts good and bad from both parties from what i know couple a lyrics and pictures showing a middle finger doest justify to be shot  and what the media says is controlled look around the internet the store owner where micheal brown alledgedly stole the cigars said it wasnt micheal brown so the video is bogus if you think about it with everything that happened cops vs black men in the recent years does it make any sens for a black man to start beating on a policeman run away the policeman start firing micheal stop rush back to the police while his gun is drawn and already fired a shot this is pure bullshit,True,True,False,False,True,False,False,False
UgjBsgr52juC5XgCoAEC,9pr1oE34bIM,let us look at the facts moving away shots fired  or  witness arms up shots fire  witness dropping to his knees shot fired  witness audio recording   shots in two groups video recording spontaneous utterances of he had his hands up etc fighting with officer officer by others fighting over weapon in car officer by others weapon discharged in car officer by others damage to officers eye medical report not released officers statement not released police logs of incident radio report not released i forgot an third review of the wounds that showed he was shot at least twice while down any witness yet that support the unofficial officers version of the incident,False,False,False,False,False,False,False,False
UgjBydVrwgC-AHgCoAEC,9pr1oE34bIM,this dude is lying his azz off racist cracka,True,True,False,False,False,False,False,False
UgjcddF-gK8JbHgCoAEC,9pr1oE34bIM,i could not help laughing when you started reciting his rap lyrics too good,False,False,False,False,False,False,False,False
UgjCNouAV9C-w3gCoAEC,9pr1oE34bIM,holy shit and i thought trayvon martin supporters were imbeciles you michael brown clowns must be on the dope,True,True,False,False,False,False,False,False
UgjcP20e0dVo9XgCoAEC,9pr1oE34bIM,i guess it sucks that those  construction workers show up and prove this entire video to be wrong,True,True,False,False,True,False,False,False
UgjDzjqZ_dYyA3gCoAEC,9pr1oE34bIM,right on finally some sane opinion on this event these black bastards are soooooooooo ignorant running around yelling and looting and carrying on just like in la riots same old shit,True,False,False,False,False,True,True,False
UgjE9_GvZ2H4wngCoAEC,9pr1oE34bIM,this video is so biased and full of shit,True,True,False,False,True,False,False,False
UgjeQVBkW-0liXgCoAEC,9pr1oE34bIM,okay but what in the literal fuck do skittles and tea have to do with lean,True,True,False,False,True,False,False,False
UgjgD-riwa9yRXgCoAEC,9pr1oE34bIM,the people translating that conversation is the funniest saddest shit ever funny because they are getting it wrong and sad because people are reaching in every direction to find holes to get this cop off,False,False,False,False,False,False,False,False
UgjGgOEMa0zTS3gCoAEC,9pr1oE34bIM,so the autopsy showed a number of wounds to the right arm making the scenario of him being shot with his hands raised a lot less likely or are we still trying to claim that let see innocent unarmed gentle giant minding his own business gunned down in cold blood for jaywalking by a sadistic jack booted racist thug of a police officer who shot the innocent youth in the back while his hands were raised trying to surrender i keep forgetting which bs story we are still trying to defend and which claims have been totally refuted by the facts regardless it does not matter because we have already decided that the cop is guilty,True,True,False,True,False,False,False,False
UgjhPS0SJyWdGHgCoAEC,9pr1oE34bIM,this would all stop if the cost for it all came from the black community who created it no responsibility no worry,False,False,False,False,False,False,False,False
UgjHvr0GmG91F3gCoAEC,9pr1oE34bIM,so i can shoot someone because they run at me lol,False,False,False,False,False,False,False,False
UgjI4sLbI13lfXgCoAEC,9pr1oE34bIM,spin it any way you want he could have been a thug but the police officer would not know either way unless he had a previous offense and remembered him which he did not he did not have a weapon the police are trained and he did not have to shoot him six times the fact is we will never truly know all the facts go sign the petition for police officers to wear cameras on their chests then there will be no debate about who seems threatening,False,False,False,False,False,False,False,False
UgjIS2s-JKQ7N3gCoAEC,9pr1oE34bIM,it is odd that stefan says we should wait to get the facts before judging the cop but rushes to judgement on the alleged scenario in favor of that cop the truth is we do not know and the truth is a mix of both sides,False,False,False,False,False,False,False,False
UgjJn8om2tZ30ngCoAEC,9pr1oE34bIM,advertising ignorance creates much crime in my opinion,False,False,False,False,False,False,False,False
UgjJye9wwqEitngCoAEC,9pr1oE34bIM,i think that gentle giant would have killed you and songs and rap both talk bad,True,True,False,True,False,False,False,False
UgjkF7A5eFla9HgCoAEC,9pr1oE34bIM,well after seeing all the looting and protesting i would say that he would not have to be high to exhibit very poor decision making i also am not impressed by anyone going to college college is not what it used to be it pretty much an extended childhood for most people who go,False,False,False,False,False,False,False,False
UgjLNhMb6UiTJngCoAEC,9pr1oE34bIM,is this not what tazers are for,False,False,False,False,False,False,False,False
Ugjm-C4rq2RR9XgCoAEC,9pr1oE34bIM,it obviously does not matter that he smoked marijuana but the family autopsy says he was not shot in the back this unbiased witness clearly states  times mb was coming at the officer no mention of hands up witness to michael brown shooting repeats himself  times dude kept coming towards the police,False,False,False,False,False,False,False,False
Ugjmo852I70RjngCoAEC,9pr1oE34bIM,this guy is a little biased that for sure maybe he should bring up the fact that a taser being used could have avoided all this forensics will tell what truly happened but i highly doubt mike brown needed to be shot six times or how about calling for back up no one said the cop had to be a hero and handle the two kids by himself especially if they acted aggressively to say the cop was completely in the right as this racist stefan comes off with is crazy cops are held to higher standard first cops mistake not calling for backup second trying to get out his door right by the kids lol does not he remember his training u get out with space between you to handle the situation better my uncle is a cop and told me this also a taser should have been his first move if mike was charging him but before that even he should have pursued a block away and waited for back up,False,False,False,False,False,False,False,False
UgjMOUYanjnjhHgCoAEC,9pr1oE34bIM,public schools are not terrible the problem is many kids attending these public schools bring all sorts of issues into the classroom please do not build strawman characterizations of the left many of these communities need public financial support because of conservative economic policies that have devastated local economies welfare is simply a symptom not a cause,False,False,False,False,False,False,False,False
UgjN5JiqMICWD3gCoAEC,9pr1oE34bIM,it taken you  minutes to deduce what most reasoned people did within a minute of hearing the story break but thank you anyway,False,False,False,False,False,False,False,False
Ugjn5LpbmrWSeHgCoAEC,9pr1oE34bIM,michael brown was a home angel but a street devil he was no altar boy his death was his own doing,False,False,False,False,False,False,False,False
Ugjndgn6iu0fZ3gCoAEC,9pr1oE34bIM,i understand that he committed robbery offense but did he deserve to die put him in jail but do not end his life and with trayvon martin going to buy skittles he does not deserve death either this is totally biased because if he was white he would have been labelled a troubled teenager who was peer pressured to commit a crime,False,False,False,False,False,False,False,False
UgjniGdjP3qMEngCoAEC,9pr1oE34bIM,where is the picture of cops injuries and why was not their a ambulance their for the injured officer,False,False,False,False,False,False,False,False
UgjNJBczsnkZAXgCoAEC,9pr1oE34bIM,omg when he started rapping i lost it lmao,False,False,False,False,False,False,False,False
UgjNNeXI49XIWHgCoAEC,9pr1oE34bIM,good one stefan,False,False,False,False,False,False,False,False
UgjOlOPx1b2rRXgCoAEC,9pr1oE34bIM,you obviously take whoever word for whatever happened if you are taking an unpopular stance you try so hard to justify any stance that is contrary to the norm and although ive loved many of your videos i can no longer watch you take the word of the law enforcement one day and then distrust government the next day you are insincere stefan molyneux mw,False,False,False,False,False,False,False,False
UgjP6UNTb1Hco3gCoAEC,9pr1oE34bIM,obviously rapping is not in itself a crime or on its face indicative of a poor character aesop rock raps he does not rap about murdering people and beating the shit out of people for fun but if you do rap about that stuff and only that stuff it speaks volumes about your character and how you want to be perceived by the world it absolutely relevant,False,False,False,False,False,False,False,False
UgjPoCiqD_x21HgCoAEC,9pr1oE34bIM,people i know on the ground are saying most people from ferguson are saying it not a black white thing it cops over stepping their boundaries he said the protest during daylight is peaceful and tailgate like then the cops come in military like and overreactive fwiw,False,False,False,False,False,False,False,False
UgjQ_wZol5DmqHgCoAEC,9pr1oE34bIM,why not spread the word about the  year unarmed white guy shot by a black cop,False,False,False,False,False,False,False,False
UgjQRVW_CrwB_XgCoAEC,9pr1oE34bIM,one of the best breakdowns i have seen yet we all need to slow down and think before we act and do things,False,False,False,False,False,False,False,False
UgjQXRKNdpUPu3gCoAEC,9pr1oE34bIM,if you watch the video that stef mentions at   you will know the truth all the fucking evidence you need starts at   that what happened the whole thing started in the car the kid ran the cop ran after him and then the kid turned around charged at the cop the cop freaks the fuck out and starts shooting but the kid comes coming at the cop and then eventually got hit in the head the end,True,True,False,True,False,False,False,False
UgjR2vUGwXV6ongCoAEC,9pr1oE34bIM,whites are weak,True,False,False,False,False,True,True,False
Ugjr-OyR73uZKngCoAEC,9pr1oE34bIM,stephan thank you for the video it takes all the available information into account and provides a reasonable and rational breakdown now for your next video could you please call it the truth about police brutality and the militarization of police in the united states thank you steve,False,False,False,False,False,False,False,False
UgjRS-SpJNKl6XgCoAEC,9pr1oE34bIM,omg you did not give the whole story you only gave one side and only half of it,False,False,False,False,False,False,False,False
UgjSbD2eqrAQKngCoAEC,9pr1oE34bIM,the white race is the racist race,True,False,False,False,False,True,True,False
Ugjs-f3G2GK1YXgCoAEC,9pr1oE34bIM,i do not think somebody deserves to die because they stole some cigars fine if he a criminal put him through the legal process it in humane to kill him americans treat felons and criminals like they are dogs as if the moment you commit a minor crime like stealing cigarettes and smoking weed you are no longer a human and do not have the same rights as one the rap he made is bad in quality and tone but i do not think it matters a lot of people produce rap music and considering that the biggest rappers always talk about moking weed and bitches and killing people it no surprise that brown was probably inspired by them the only crime we have of brown is stealing some cigars that it tell me if a white person went into a convenience store and stole some alcohol and he got shot not even an hour later by police would you justify the police shooting him,False,False,False,False,False,False,False,False
UgjSn4WFsLlygngCoAEC,9pr1oE34bIM,when you are    and you charge at a armed cop you are a dangerous weapon,False,False,False,False,False,False,False,False
UgjtqUBN4nZlJ3gCoAEC,9pr1oE34bIM,when did coming towards the officer is the same thing as charging the officer if that person is  feet away no other eyewitness is saying that,False,False,False,False,False,False,False,False
UgjTUpHCXLVsMXgCoAEC,9pr1oE34bIM,stef if you are for a stateless society then the discussion of the existence of the cops is useless you know that the cops are here to protect the state and the corporations and they have to take decisions on the existence of people in only two seconds waw,False,False,False,False,False,False,False,False
UgjusmCgePNI53gCoAEC,9pr1oE34bIM,once again molyneux spreads complete information that is complete garbage,True,True,False,True,False,False,False,False
UgjVdpqu_pKsEHgCoAEC,9pr1oE34bIM,your time sequence of the events are all wrong there was no  call made to report a robbery and officer darren wilson was not dispatched to any crime scene even the police chief said that publicly,False,False,False,False,False,False,False,False
UgjVUB7Ghp2n1XgCoAEC,9pr1oE34bIM,thank you,False,False,False,False,False,False,False,False
UgjvXESe-olTwXgCoAEC,9pr1oE34bIM,white supremacy at its best,True,False,False,False,False,True,True,False
Ugjw4pEB_XxsF3gCoAEC,9pr1oE34bIM,it amazing the only info on the police officer is that he is given an award he could not find nothing else plus there were  other witness that support the opposing view but he state what a friend of the officer wilson wife says repeatedly as fact the was nothing but a hit piece on michael brown how long does it take to tell the truth it been  days and we still do not have a statement from the officer but they were quick to release dirt on micheal brown are you smelling it yet are they waiting too see if any video are out there that caught this incident it do not take  plus days to show his written report unless its filled with lies truth do not change and does not need preparation you just simply tell it,False,False,False,False,False,False,False,False
Ugjx67U-tfj-TXgCoAEC,9pr1oE34bIM,michael brown would not have been going to college if he had lived he would have been in the county jail awaiting trial for robbery assault on a police officer and maybe even attempted murder,True,True,False,False,False,False,False,False
UgjXMssPhZkGtngCoAEC,9pr1oE34bIM,what about the construction workers working in the area who saw the incident and stated that brown had his hands raised and was surrendering i find it interesting that your witness accounts were limited solely to those  accounts that support the minority viewpoint additionally where was the innocent until proven guilty mindset when oj simpson was charged with nicole murder explain the shots to brown back you conveniently omit this information all witnesses state that brown was surrendering except the  you mentioned i have not seen a single picture of the injuries sustained by the police officer who brown allegedly beat do you actually believe that if such pictures existed that they would not be all over the media by now i am not saying that the officer actions were motivated by racism i am saying that the officer probably has psychopathic tendencies it seems that there are more of these types being hired to police the streets of the usa great presentation but highly hypocritical,True,True,False,True,False,False,False,False
UgjxVU0ok82_bXgCoAEC,9pr1oE34bIM,you call yourself an anarchist but defend a cop shooting an unarmed civilian i am highly disappointed at the beginning of your video you referred to yourself as a square because you did not know what a blunt is it much worse than that stefan you are incredibly out of touch as evidence by your complete ignorance towards black hip hop culture and slang if you were to start smoking blunts and listening to hip hop you would most likely gain a more enlightened understanding of what life is like in lower class america,False,False,False,False,False,False,False,False
UgjydCBc6g_p63gCoAEC,9pr1oE34bIM,almost floor shaving quality cigars cmon on keep the sensationalism down can you other than that one comment this video is perfect well thought out well put,False,False,False,False,False,False,False,False
UgjZ02fatvBFd3gCoAEC,9pr1oE34bIM,thank you stefan humorous tragic and enlightening from california,False,False,False,False,False,False,False,False
Ugw1_MGpTQQb8j6dhN14AaABAg,9pr1oE34bIM,these comments are fucking ridiculous seeing this video over a year after we all know hands up don t shoot is bullshit still a tragedy but let s not keep exploiting this mans death no good has come from this in anyway shape or form,True,True,False,False,False,False,False,False
UgwD8sHTmb1Qc3ZCTTZ4AaABAg,9pr1oE34bIM,black thugs what s your plan  tf,True,False,False,False,False,True,True,False
UgwU3r9jBORORMSF-Gt4AaABAg,9pr1oE34bIM,he said nigga way too many times,False,False,False,False,False,False,False,False
UgxPdrXfTjuUJOZC8L94AaABAg,9pr1oE34bIM,did he really say trevon martin brought watermelon and skittles to make lean lol yo white ppl will say aaannnyything to make blk ppl look a certain way other then the truth even if trevon said he was a no limit nigga so the fuck what kids say dumb things all the time i once said i was batman lol and they sicken me an will make up any kind of excuse why dont u talk about the second video tbat came out  years after the mike brown situation an how the cops said they didnt think it was important but it showed that mike made a trade with the store owner so there was no robbery lol how about u talk about the corruption with the police and media for withholding information,True,False,False,False,False,True,True,False
Ugz6NJwviJUnV-eT2rp4AaABAg,9pr1oE34bIM,all you people justifying murder are evil,True,True,False,True,False,False,False,False
Uggag40IEfpGlXgCoAEC,bUgKZMSxr3E,if the injustice was against white kids would there be any excuse,True,True,False,True,False,False,False,False
UggGaHoBXiLwX3gCoAEC,bUgKZMSxr3E,man this guy has nothing but a bunch of waffling nonsense coming out of his mouth can you answer the question or what,True,True,False,False,False,False,False,False
UggIH-DopMWwGHgCoAEC,bUgKZMSxr3E,merica,False,False,False,False,False,False,False,False
UggJ_WXiHE_SO3gCoAEC,bUgKZMSxr3E,ana kasparian is the most beautiful woman in the world,False,False,False,False,False,False,False,False
UggmJR4_UwYwvngCoAEC,bUgKZMSxr3E,ana is fuxking hot,True,True,False,False,True,False,False,False
UggMo8eV2JB2VngCoAEC,bUgKZMSxr3E,johnathan gentry november  at   there is no winners or losers in this case my heart prayers go out to michael brown family darren wilson family if any current leader seeks to make this a racial issue try to divide this country you are a worker of satan,False,False,False,False,False,False,False,False
UggpRw9EaIbrr3gCoAEC,bUgKZMSxr3E,i do not really care to much for some cops but somebody tell this dumb ass girl   unarmed white people every year are killed by blacks  weeks ago a black cop shot a unarmed white man in salt lake city  of all crime is committed by blacks i can understand some crimes are poverty related but in  ad over   white women were raped by blacks fbi reports what the fuck does rape have to do with being poor answer nothing anyone who rapes someone should be hanged by the neck until dead,True,True,False,True,True,False,False,False
UggRBB-UTTgC_XgCoAEC,bUgKZMSxr3E,hey rogan tell them good cops to put them bad ones in jail,False,False,False,False,False,False,False,False
UggsPfVvKN6mIXgCoAEC,bUgKZMSxr3E,i agree with joe that being a cop is an extremely difficult job that not many are qualified to handle and yes there are lots of good cops out there however as intelligent and as unplugged out of the matrix as joe always claim to be he seems to be completely unaware or is ignoring the reality of this country corrupt prison industrial complex and their ties to our failed judicial system as well as the racial agenda behind police brutality,True,True,False,True,False,False,False,False
Ugh2-272oJjWFXgCoAEC,bUgKZMSxr3E,tear gas against the geneva convention hahahahahahahah,True,True,False,True,False,False,False,False
UghAPwRy_Lp8ongCoAEC,bUgKZMSxr3E,aiming guns at people for saying something you do not like is extremely american thats all they do america is a broken system,False,False,False,False,False,False,False,False
Ughd2Wge6XyijngCoAEC,bUgKZMSxr3E,tear gas banned by the geneva convention really stupid cunts also he assaulted a man earlier in the day then assaulted a police officer thats a violent felony add to that how big that thug was and now tell me why you are saying he was unarmed and shouldnt have been shot the fucker tried to take the cops gun once already tell me if you would be this outraged if that thug killed the cop double standards any one who says different is just as stupid asthese two,True,True,False,False,False,False,False,False
Ugho0sQgP1MD-XgCoAEC,bUgKZMSxr3E,anybody got a cigar,False,False,False,False,False,False,False,False
UghorOXWNjR2gngCoAEC,bUgKZMSxr3E,it is always easier to second guess someone cops do get a lot of training but at the end of the day they are still just humans so are navy seals and any other you can think of humans make mistakes unless you make robot cops you will continue to have mistakes being made we also have media that plays a big part in this the issue is that a white co killed a black man if it was a black cop that killed a black man this would not even make it in the news probably we need to just get a long and stop making everything a race issue good citizens are not having these issues with cops his young man was not a saint and not a gentle giant as some have said he robbed a store and probably things did happen as the cop explained only god and the people involved know exactly what happened,False,False,False,False,False,False,False,False
UghTbeL1iAx6OHgCoAEC,bUgKZMSxr3E,i thumbs upped this video but to clarify it was only for joe rogan commentary and not any of the ignorance ana spews and i do not mean ignorant to necessarily be disparaging i just mean that she does not really understand the situation,False,False,False,False,False,False,False,False
Ugi5cUBWjgz7yHgCoAEC,bUgKZMSxr3E,you need to be able to call in people with guns in ca because the citizens are completely disarmed that north hollywood bank heist would have been much shorter in cities where people havent been stripped of their  ammendment rights,True,True,False,True,False,False,False,False
Ugi6i7nhkacyRHgCoAEC,bUgKZMSxr3E,great interviews,False,False,False,False,False,False,False,False
UgiF5ETsIyVBzngCoAEC,bUgKZMSxr3E,anna is a dumb ass n joe rogan has no clue what he is saying anna go do porn or something n leave this job to some one more intelligent,True,True,False,False,True,True,False,False
UgiFqiEztRWLqHgCoAEC,bUgKZMSxr3E,lord o mighty ana is so incredibly hot her body is perfect,False,False,False,False,False,False,False,False
UgiIDbm79QJxW3gCoAEC,bUgKZMSxr3E,vile cunt,True,True,False,False,False,False,False,False
UgiJNNlr-YtRP3gCoAEC,bUgKZMSxr3E,joe rogan is an idiot,True,True,False,False,False,False,False,False
UgimKNsmnn_WBXgCoAEC,bUgKZMSxr3E,thought he was mezzican,False,False,False,False,False,False,False,False
UgiNqRgRgRoGhXgCoAEC,bUgKZMSxr3E,i am working poor and white and i fear my kids would be profiled like i have been my whole life i get searched every time i get stopped and i have no record but they love fucking with me and i hope better for my kids,False,False,False,False,False,False,False,False
UgiQwbFNDy7UDHgCoAEC,bUgKZMSxr3E,since when did we start giving a fuck what joe rogan has to say about anything did not he used to make people eat bugs and shit now he a social commentator come the fuck on,True,True,False,False,True,False,False,False
UgiSptL-dfSRVXgCoAEC,bUgKZMSxr3E,here in finland with a population of over  million and a police force of about  police use their weapons about  times a year the use of weapons includes pointing the weapon at someone there are around   shots fired every year by the police and most of these are warning shots there approximately   shots fired at people per year by the police in all of finland many of these shots are shot at extremities and the deaths are quite rare but there has been a case where a man was coming towards two police officers with a machete and was shot at first once in the leg when he still was gripping the machete and waved it around from the ground the other officer fired once more penetrating both legs the man later died in the the hospital and the second police officer was found guilty of manslaughter and use of excessive force and this is in a country that has  most guns in civilian hands in the world and is at  position in deaths caused by firearms but unlike in america our police enjoys a high amount of public trust placing at  most trustworthy profession behind firemen and doctors maybe there could be something gained if american cops took some pointers from other countries police procedures instead of playing cowboys edit finnish police wear a blue overall that is resistant to knife cuts when on duty and put on cut resistant gloves when on a call this gives them more ways to deal with threats http kuvat uusisuomi fi sites default files imagecache artikkelikuva_std kuvat  jpg i is a copy of a text that i wrote on another tyt video because the issue is the same,False,False,False,False,False,False,False,False
UgiVB59aHP5n2XgCoAEC,bUgKZMSxr3E,look up mike brown world instrumental,False,False,False,False,False,False,False,False
UgiwFK0Re-Ud2XgCoAEC,bUgKZMSxr3E,an officer pulls his weapon to create a buffer zone so things like baltimore do not happen,False,False,False,False,False,False,False,False
UgiXGE6Nphx0HXgCoAEC,bUgKZMSxr3E,i wish joe would have gone all fear factor on her and had her eat a fresh steaming pile of shit so her mouth would have been full and we did not have to hear this worthless cunt speak at all,True,True,False,False,True,False,False,False
UgiY2XNo_8ncNngCoAEC,bUgKZMSxr3E,non lethal weapon do not control crowds lol i love rogan but this discussion was stupid as fuck,True,True,False,False,False,False,False,False
Ugj7qQ41Muta4HgCoAEC,bUgKZMSxr3E,the cop had a fractured eye socket and the fist two shots were fired from a bottom position inside the cop car from a guy who was about to be brought in on a second degree murder charge,False,False,False,False,False,False,False,False
UgjOdyLpPwP5eHgCoAEC,bUgKZMSxr3E,i guess she misread joe have you ever seen anyone put in their place more swiftly and eloquently i am not even sure she realizes it,False,False,False,False,False,False,False,False
UgjRL9Mscb68YHgCoAEC,bUgKZMSxr3E,hey shout out to the thai writing on his shirt lol thaipride,False,False,False,False,False,False,False,False
UgjuWRJ6If9ULngCoAEC,bUgKZMSxr3E,love rogan but no tear gas is not again the geneva convention lol thats mustard gas which burns your ribs inside and you vomit them out sorry just had to say it,False,False,False,False,False,False,False,False
UgjZfQ0pFSjRTngCoAEC,bUgKZMSxr3E,shibby dibby ignoramus ass bitch,True,True,False,False,False,False,False,False
UgwmCnUQnl3h1ueHgYJ4AaABAg,bUgKZMSxr3E,you cannot shoot tear gas at professional soldiers but members of the public in your own country is absolutely fine,True,True,False,True,False,False,False,False
UgxCr9meQNvZCGIKSk54AaABAg,bUgKZMSxr3E,this bitch should be deported,True,True,False,False,True,False,False,False
UgyLxA__utHo58p6bhF4AaABAg,bUgKZMSxr3E,it s not that easy to be a cop i have a lot of friends that are cops joe s the kind of guy who thinks everyone is his friend i highly doubt he knows a lot of cops he wouldn t say that they just through a badge on anyone navy seals have only shown an aptitude to physical prowess these sjws bring down a lot of peoples iq being a police officer is much more noble than being a critic and a know it all yes there are bad cops just like there a new bad people in all walks of life michael brown should have just went to the sidewalk and not tried to force his will on a police officer what is this world coming to if a cop told me to walk on the side walk i would run to many of these kids want to be rappers and act like they are so hard there is nothing hard about robbing people and being a punk it is a tragedy that michael brown lost his life over something so trivial and yes i have had black friends that have gone through stuff i will never go through but you know what they didn t fight a cop and they are alive and making something of there life respect authority and you will live,False,False,False,False,False,False,False,False
UgySLp6DGLoWk-e1gnN4AaABAg,bUgKZMSxr3E,the show title does not belong with the host name,False,False,False,False,False,False,False,False
UgzVltWFV2cUp6ovHg94AaABAg,bUgKZMSxr3E,jimmy dore is a dickhead squared,True,True,False,False,True,False,False,False
Ugg_LN-zUkz_PngCoAEC,cT14IbTDW2c,as if the traffic on the  is not bad enough,False,False,False,False,False,False,False,False
UggF_MnS30YLE3gCoAEC,cT14IbTDW2c,bear mace and gas pedal,True,True,True,False,False,False,False,False
UggGXzt_2290engCoAEC,cT14IbTDW2c,fucking dumbass attention whores causing more problems,True,True,False,False,True,False,False,False
Ugg-IKh_49-oy3gCoAEC,cT14IbTDW2c,move or be tazed then arrested,False,False,False,False,False,False,False,False
Uggj8J2x-OYpCngCoAEC,cT14IbTDW2c,if they were doing that to me they would be eating all the coal i could roll,True,True,False,True,False,False,False,False
UggNBH1r_XI433gCoAEC,cT14IbTDW2c,what a garbage police kick them all out of their jobs what are they paid for if they can do what they supposed to do they let that shit off protesters blocking thousands of people from which some of them could have an emergency i would not be surprised when i see the video that police like to kissing them what a idiotic law enforcement you have there,True,True,False,True,True,False,False,False
UggTMjGeW1JsQngCoAEC,cT14IbTDW2c,did the police charge them,False,False,False,False,False,False,False,False
UggxaTAMg799zngCoAEC,cT14IbTDW2c,where is the nice lorry driver when you need him should have just ran these fucks over,True,True,True,False,False,False,False,False
UggXNfJ2-tu843gCoAEC,cT14IbTDW2c,mmh  years already still the same moronic bullshit going on in your shit ass country,True,True,False,False,False,False,False,False
Ughd4n_Ov0nWmngCoAEC,cT14IbTDW2c,run over the mdrfckrs,True,True,False,True,True,False,False,False
UghfCPYziwel63gCoAEC,cT14IbTDW2c,run them over,True,True,False,True,False,False,False,False
Ughj2Fv5cGqJX3gCoAEC,cT14IbTDW2c,the protesters look like kids   i wonder if anyone got their license plate numbers pretty wild that a bunch of kids could do that much damage our infrastructure is pathetically weak,False,False,False,False,False,False,False,False
UghowP95HYyzrXgCoAEC,cT14IbTDW2c,a piece of shit that has no business wearing even a chp uniform,True,True,False,False,False,False,False,False
UghqhDLqddCwuHgCoAEC,cT14IbTDW2c,the new episode of snl also i feel sorry for thy guy at,False,False,False,False,False,False,False,False
UghRGM0aDMSjRXgCoAEC,cT14IbTDW2c,you know what is worse than being late to work being shot and killed,True,True,False,True,False,False,False,False
UghrQePFFLNuKHgCoAEC,cT14IbTDW2c,run them down,True,True,False,True,False,False,False,False
UghuUfcTyW0VWXgCoAEC,cT14IbTDW2c,they should all be shot i would have ran all of them over,True,True,True,True,False,False,False,False
UghYIMGnsNsUU3gCoAEC,cT14IbTDW2c,i have always been so good at being moderate and understanding but when i saw the woman in scrubs screw the black lives matters movement i hope it dies,True,False,False,False,False,True,True,False
Ugi4LI1VSkQrvXgCoAEC,cT14IbTDW2c,look at the dimwad police escorting back the people being held up idiots,True,True,False,False,False,False,False,False
Ugi6KUdIF8QGa3gCoAEC,cT14IbTDW2c,this was great footage i wish the news casters would have shut up the minute the police officer started talking and just let it play out that would have been much more interesting then hearing them comment on it,False,False,False,False,False,False,False,False
UgiDk3TGZC1ID3gCoAEC,cT14IbTDW2c,all you have to do is drive slowly towards them if they are smart they will get out of the way,True,True,False,True,False,False,False,False
UgiEnteK6LhZvHgCoAEC,cT14IbTDW2c,truly sad the people who were stopped on the roadway should have simply walked up the protestors and informed them that in  seconds they were going to use them as punching bags boys and girls if they did not move if they did not disband lay into them those bitches needed their asses kicked as far as the chp not even one citation was written bitch cops,True,True,False,True,True,False,False,False
UgitW5q7dCpHhngCoAEC,cT14IbTDW2c,how the fuck is this peaceful gun and gas this human road block problem solved,True,True,False,True,True,False,False,False
UgivTWqdKh-ydHgCoAEC,cT14IbTDW2c,i never was racist but this almost makes me to be one ofc i dont mean it but you get the idea,False,False,False,False,False,False,False,False
UgiXm5jxvkdIxHgCoAEC,cT14IbTDW2c,run them over,True,True,False,True,False,False,False,False
Ugi-Y6XWZdsDxHgCoAEC,cT14IbTDW2c,why is black lives matter out there take your black asses home has nothin to do with your black asses,True,False,False,False,False,True,True,False
UgiYSApmawkOOXgCoAEC,cT14IbTDW2c,i am just upset about the court ruling if ur that upset to close a whole freeway just go to the main cause of it but an airline ticket this is america freedom of speech is an active right,False,False,False,False,False,False,False,False
Ugj-0RTLVplXZngCoAEC,cT14IbTDW2c,alllivesmatter,False,False,False,False,False,False,False,False
Ugj7tZH39yyfSHgCoAEC,cT14IbTDW2c,did the store owner ever get paid for the cigars this fn innocent my ass kid stole,True,True,False,False,True,False,False,False
