video_id,video_title,video_published,channel_id,channel_title,view_count,like_count,comment_count,comment_id,author,comment,published_at
krZ-27mjtxA,ALDI Empleo Trabajo. #empleo #trabajo,2025-01-04T19:00:32Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,628,0,2,Ugy-KXfs1wYeZY-QBwJ4AaABAg,@GabrielGarcia-im6nu,Hay algo en Algeciras?,2025-01-04T19:50:54Z
2RC85gYnhPc,"El Corte inglés. Trabajo, empleo.",2025-01-02T09:54:11Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,574,3,2,Ugwn-EBjOTm5u4IPCbN4AaABAg,@hectorlabarta,https://empleo.elcorteingles.es/search/?createNewAlert=false&q=&locationsearch=,2025-01-02T09:54:35Z
2RC85gYnhPc,"El Corte inglés. Trabajo, empleo.",2025-01-02T09:54:11Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,574,0,2,Ugw39x1HUi4qATUO9UV4AaABAg,@juanybcoybacuo4313,"El corte ingles busca explotar al trabajador, domingos a precio de lunes, conciliación familiar precaria y horarios abusivos además de partidos",2025-01-07T17:00:27Z
goMwlRD6c74,LinkedIn en 3 minutos: Crea un perfil profesional que destaque,2025-01-01T18:48:10Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,15306,0,26,UgzLgGcKbIJA2Xi1Jvx4AaABAg,@nahuelmonteagudo9282,"Siento cierta información no es clara, se siente como lo siguiente:
-¿Cómo hago un perfil en linkedin?
- Que sea profesional xD",2025-05-31T15:08:55Z
goMwlRD6c74,LinkedIn en 3 minutos: Crea un perfil profesional que destaque,2025-01-01T18:48:10Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,15306,0,26,Ugw8iTJqlHdXYS0zIzd4AaABAg,@raquewilliams9749,Muchas gracias ! Buenísima y clarísima la info!,2025-05-23T15:24:01Z
goMwlRD6c74,LinkedIn en 3 minutos: Crea un perfil profesional que destaque,2025-01-01T18:48:10Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,15306,0,26,UgwUOdpuXV8n8-c42jR4AaABAg,@jaramelo1,Linkedin no sirve para nada,2025-05-05T14:21:35Z
goMwlRD6c74,LinkedIn en 3 minutos: Crea un perfil profesional que destaque,2025-01-01T18:48:10Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,15306,1,26,UgyZK50hrYHiiwzJxVV4AaABAg,@NavalEngineerExplains,Muy buen video. Estoy armando el linkedin y necesitaba entender como funciona. Te ganaste el like!!,2025-04-02T03:03:47Z
goMwlRD6c74,LinkedIn en 3 minutos: Crea un perfil profesional que destaque,2025-01-01T18:48:10Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,15306,1,26,UgxSE82OYfmHn6HjCaF4AaABAg,@consueloflores4901,Muy bueno!! Gracias,2025-03-05T01:42:58Z
goMwlRD6c74,LinkedIn en 3 minutos: Crea un perfil profesional que destaque,2025-01-01T18:48:10Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,15306,4,26,UgyGTBZ_ozss_OozEv54AaABAg,@franciscoactuaria,"0.-Definir que eres profesionalmente
1.-Foto profesional: Fondo blanco y camisa
2.-Banner: Imagen que represente tu sector
3.-Titulo: Destacar lo que aportas  
4.-Acerca de: Quien eres y que haces, logros y diferencias y que buscas y como contactarte
5.-Experienca: Extenderse en las funciones y logros obtenidos  con datos y logros para entender lo que ha echo laboralmente",2025-03-03T17:28:27Z
goMwlRD6c74,LinkedIn en 3 minutos: Crea un perfil profesional que destaque,2025-01-01T18:48:10Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,15306,2,26,UgxJotguoBWDiDJVMod4AaABAg,@maicollopezrey5337,"Tengo una pregunta, yo soy recien graduado y pues no tengo mucha experiencia en el campo.., como debería de ser mi banner o el acerca de si se trata de hablar de metricas",2025-02-05T22:16:34Z
goMwlRD6c74,LinkedIn en 3 minutos: Crea un perfil profesional que destaque,2025-01-01T18:48:10Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,15306,0,26,UgyNw1s5nPwaLj_X-KB4AaABAg,@OmarRodriguez-en3gh,"Y si aun no eres un profesional, porque no tienes la suficiente experiencia para decir que eres un profesional.",2025-01-22T18:35:52Z
goMwlRD6c74,LinkedIn en 3 minutos: Crea un perfil profesional que destaque,2025-01-01T18:48:10Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,15306,3,26,Ugw9JSClj6PGGA9Dwl54AaABAg,,"Soy muy fan del canal, he aplicado varios consejos en la creación de mi perfil.",2025-01-15T04:57:54Z
goMwlRD6c74,LinkedIn en 3 minutos: Crea un perfil profesional que destaque,2025-01-01T18:48:10Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,15306,0,26,UgyVAofCQi2gvGaxgcZ4AaABAg,@0105alma,"Tengo una pregunta. En mi caso estoy en tesis de la carrera de Nutrición y quiero empezar a incursionar en mi carrera, pero actualmente me desempeño como operadora para una empresa, estaría correcto incluir esa parte en mi perfil  o no ? Cómo manejaría esa parte ? 

Espero me puedas responder 🙏",2025-01-14T16:28:54Z
goMwlRD6c74,LinkedIn en 3 minutos: Crea un perfil profesional que destaque,2025-01-01T18:48:10Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,15306,0,26,Ugz0MdK-6iKANPGJflp4AaABAg,@dapro48,"Muchas gracias por todo Héctor, como siempre muy buen vídeo.
Feliz y próspero año gente,  os deseo lo mejor ❤",2025-01-03T19:04:34Z
goMwlRD6c74,LinkedIn en 3 minutos: Crea un perfil profesional que destaque,2025-01-01T18:48:10Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,15306,1,26,UgzWzUeTLaAMNz-N9Op4AaABAg,@javiersaura3692,"Hola Héctor si cuando le doy a crear un perfil de empresa me dice ¨Funcionalidad no disponible
No tienes suficientes contactos para crear una página.¨  y no puedo llegar a crear el perfil de empresa.
¿Es que necesito que gente me añada como amigos en LinkedIn antes de crear el perfil de empresa o algo así?",2025-01-02T16:58:19Z
goMwlRD6c74,LinkedIn en 3 minutos: Crea un perfil profesional que destaque,2025-01-01T18:48:10Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,15306,0,26,UgzlEPCw52_8uBOZnop4AaABAg,@Miautasticos,"Como siempre, muchas gracias por toda la información que nos regalas. Un placer verte, me encanta ese fondo nuevo con las luces de fondo. ¿Regalo de Papá Noel?",2025-01-01T18:55:39Z
goMwlRD6c74,LinkedIn en 3 minutos: Crea un perfil profesional que destaque,2025-01-01T18:48:10Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,15306,1,26,UgyS-NnEX34G5y4UwzF4AaABAg,@BraveandPlay,"Brutal vídeo como siempre, es cosa mía o has mejorado el fondo también? 
Feliz entrada de año Héctor.",2025-01-01T18:52:45Z
0ZUvoV4770o,La importancia de las palabras clave en tu perfil,2024-12-28T08:51:47Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,633,0,2,UgyNroP4_UEuk2ro4vF4AaABAg,@ocuenta5bunerito,❤,2024-12-30T11:27:00Z
0ZUvoV4770o,La importancia de las palabras clave en tu perfil,2024-12-28T08:51:47Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,633,0,2,UgxqVlc1qNra-2lSPXB4AaABAg,@BraveandPlay,Palabras clave 4ever!!,2024-12-28T09:28:08Z
uVtmlyC83GM,"FRESKIBO Trabajo, empleo.",2024-12-13T08:47:29Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,450,2,2,Ugx7QEhRwqtnuoz92n94AaABAg,@hectorlabarta,https://grupros.com/es/treballa.html,2024-12-13T08:48:35Z
uVtmlyC83GM,"FRESKIBO Trabajo, empleo.",2024-12-13T08:47:29Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,450,0,2,Ugylu5ypPOg78xL6O2F4AaABAg,@Miautasticos,No todo está en InfoJobs!!,2024-12-13T08:49:25Z
g7rSffEFzi8,"IKEA Trabajo, empleo",2024-12-09T16:37:37Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,609,0,2,Ugwl05k-uWscwEgL0O14AaABAg,@ocuenta5bunerito,Excelente,2025-01-01T16:10:19Z
g7rSffEFzi8,"IKEA Trabajo, empleo",2024-12-09T16:37:37Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,609,1,2,Ugww3BOjc2ZBa1lJicZ4AaABAg,@hectorlabarta,https://www.ikea.com/es/es/this-is-ikea/work-with-us/?msockid=0362c4fd52b06b121fd7d080539b6a26,2024-12-10T09:20:31Z
qLWETuQUsSA,Controla tu Feed de LinkedIn  ¡No Más Publicaciones Aburridas!,2024-12-03T11:17:46Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,116,0,1,UgxVyB5OB8M-xveiFOl4AaABAg,@ocuenta5bunerito,👏🏻👏🏻💯,2025-01-01T16:10:33Z
Xz5cQ56AmG4,Ferrovial TRABAJO España,2024-12-02T09:59:27Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,676,2,1,Ugze6op2hnTHpoPJST14AaABAg,@hectorlabarta,https://www.ferrovial.com/es-es/empleo/ofertas/,2024-12-02T10:14:52Z
XInPeVxhoK0,"Cómo crear un perfil de LinkedIn, fácil. Paso a paso y página de empresa en LinkedIn.",2024-12-01T08:30:14Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,1482,0,10,UgxDTnLUnkzy1BIYbXt4AaABAg,@ocuenta5bunerito,Gracias por el contenido.,2025-01-07T11:42:59Z
XInPeVxhoK0,"Cómo crear un perfil de LinkedIn, fácil. Paso a paso y página de empresa en LinkedIn.",2024-12-01T08:30:14Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,1482,0,10,UgwV_LSdz-L1b4cjXt54AaABAg,@miki_ross,"Hola Héctor! Gracias por el contenido, super interesante y de alto valor, as usual.
Pregunta desde el punto de vista del emprendedor: ¿por qué Linkedin no es una buena red social para publicar estos vídeos que publicas en YT? Entiendo que no lo haces por algo. Nos hablas un poco de esto y de cómo trata el algoritmo sesual de LinkedIn el contenido de las cuentas de empresa…que contenidos son más visibilizados y cuáles atufan…",2024-12-10T08:56:26Z
XInPeVxhoK0,"Cómo crear un perfil de LinkedIn, fácil. Paso a paso y página de empresa en LinkedIn.",2024-12-01T08:30:14Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,1482,0,10,Ugyv73h4pPjd7pSwbt14AaABAg,@marxvalle,"¡Hola! Muchas gracias por tu video, está increíble! Una pregunta, no encuentro el video que comentas sobre aspectos más enfocados a estrategias de comunicación y crecimiento, hashtags, posicionamiento, etc. ¿Podrías compartírmelo por favor?",2024-12-02T22:45:39Z
XInPeVxhoK0,"Cómo crear un perfil de LinkedIn, fácil. Paso a paso y página de empresa en LinkedIn.",2024-12-01T08:30:14Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,1482,0,10,Ugw0Wvc3BU9Cp6TPYI14AaABAg,@JosephCarter-c1w,Gracias por la predicción! Solo una pregunta fuera de tema: Tengo una billetera SafePal con USDT y tengo la frase de recuperación. (alarm fetch churn bridge exercise tape speak race clerk couch crater letter). ¿Podrías explicar cómo moverlos a Binance?,2024-12-02T01:43:38Z
XInPeVxhoK0,"Cómo crear un perfil de LinkedIn, fácil. Paso a paso y página de empresa en LinkedIn.",2024-12-01T08:30:14Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,1482,7,10,Ugy88qEHnHoOhSj8ONl4AaABAg,@hectorlabarta,"Disculpad por la música,  ha habido un problema con el programa de edición y no era consciente de lo alta que estaba. 
Espero que el vídeo, a pesar de eso os sea de utilidad.",2024-12-01T08:34:34Z
XVqnawSPwKs,ILUNION trabajo España.,2024-11-26T13:58:46Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,1236,2,3,UgwRbHtIf0pj0Z0EFA54AaABAg,@hectorlabarta,https://ilunionretail.ofertas-trabajo.infojobs.net/ofertas,2024-11-26T14:09:31Z
XVqnawSPwKs,ILUNION trabajo España.,2024-11-26T13:58:46Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,1236,0,3,Ugy6tI7zs5DukmFtQOV4AaABAg,@Josuegurrola,"Desde casa, pero presencial, es broma no?",2024-11-29T00:32:07Z
nO8pwo2lBhw,CLECE TRABAJO! ofertas.,2024-11-25T12:20:42Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,525,2,1,Ugwd5TjrEjXPJIITVGx4AaABAg,@hectorlabarta,https://www.canaldeempleo.es/CLECE/search/?createNewAlert=false&q=&locationsearch=&optionsFacetsDD_title=&optionsFacetsDD_department=&optionsFacetsDD_facility=,2024-11-25T12:24:31Z
0zzJoY7zTa0,¿Estás cometiendo este error fatal al buscar trabajo? (El networking es la clave),2024-11-21T17:45:01Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,896,1,10,UgyMS3Qz0HrgQnqlECR4AaABAg,@dapro48,"Muchas gracias Héctor por el vídeo, es un tema muy interesante y de gran relevancia.
Muchas gracias por todo, buen día y que vaya todo bien gente❤",2024-11-22T16:32:57Z
0zzJoY7zTa0,¿Estás cometiendo este error fatal al buscar trabajo? (El networking es la clave),2024-11-21T17:45:01Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,896,2,10,Ugxp7gIEMaYFW3vTH9F4AaABAg,@matias-txt,"Excelentes tus contenidos y tu estilo siempre divertido de comunicarlos. Claro, como dices, sería interesante un video específico sobre el mercado oculto. Una idea, también, para algún video próximo: si puedes hacer un contenido sobre cómo es el modo adecuado de completar las skills-aptitudes en LinkedIn. Porque  no me queda claro si, teniendo el perfil armado en español, deben completarse en inglés o español o es indistinto, o se puede hacer un mix de ambos idiomas, y me encuentro con distintas versiones al respecto. Porque hay skills que predeterminadamente figuran en inglés y no en español a veces. Saludos desde Argentina! #TeamAsado 🤗",2024-11-22T13:33:47Z
0zzJoY7zTa0,¿Estás cometiendo este error fatal al buscar trabajo? (El networking es la clave),2024-11-21T17:45:01Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,896,3,10,UgyDa1rnuHvoyBblyC54AaABAg,@mirirueda83,"Héctor pesar de la voz de camionero se aprende mucho contigo 😊😅
Me interesa mucho saber más del mercado oculto y de las auto candidaturas",2024-11-22T12:15:58Z
0zzJoY7zTa0,¿Estás cometiendo este error fatal al buscar trabajo? (El networking es la clave),2024-11-21T17:45:01Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,896,1,10,UgwUN6RH_tQPecfDYaJ4AaABAg,@braispineiro1441,"Dos lecciones principales que he aprendido de este vídeo:

1. El networking es muy importante 

2. Hay que sacrificarse por los demás y disfrutar los fin de semanas😂

PD: si algún día quieres invitar a un suscriptor contigo, sin problema 😉🤣",2024-11-21T22:49:39Z
0zzJoY7zTa0,¿Estás cometiendo este error fatal al buscar trabajo? (El networking es la clave),2024-11-21T17:45:01Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,896,0,10,UgxlPOlztg6uePLzPHt4AaABAg,@cgvelarde,"Primer comentario, vi tu link por LinkedIn!!",2024-11-21T17:53:43Z
GDhFS2KLXyw,¿Cómo hacer que tu jefe no se entere de lo que haces en LinkedIn?,2024-11-14T13:00:55Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,105,0,1,Ugw8BB8MUnCkiXqNUZV4AaABAg,@Miautasticos,Que crack!! Gracias por los truquitos.,2024-11-14T13:15:22Z
1jr0Bt-hp-s,¿Cómo valorar un cambio de empleo?,2024-11-13T16:30:36Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,809,0,1,Ugx3kEVNvn-oVSlnUiR4AaABAg,@ocuenta5bunerito,"muchas gracias , muy bueno !!",2025-01-07T12:14:53Z
G4JZV4g_MtY,LinkedIn  ¡Transforma tu Estrategia y Destaca!,2024-10-30T07:30:08Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,296,0,3,Ugy7fQ45Msp12mheQYh4AaABAg,@ocuenta5bunerito,Me encanta 👏🏻👏🏻💯,2025-01-01T16:14:18Z
G4JZV4g_MtY,LinkedIn  ¡Transforma tu Estrategia y Destaca!,2024-10-30T07:30:08Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,296,0,3,Ugxm4dUn3XlLZbEz03t4AaABAg,@JuanPerez-lg8yl,Al final linkedin es un tinder para empresas... Paso...,2024-10-31T16:31:48Z
8lWoUm87-mE,¡Impulsa tu carrera con LinkedIn y crea conexiones poderosas!,2024-10-29T07:30:04Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,119,0,1,UgydhnGkz-5joXS5H7t4AaABAg,@ocuenta5bunerito,👏🏻👏🏻💯,2025-01-01T16:14:29Z
gZ2vMu81qNE,¡NOMINADO para HR Influencer 2024! Necesito tu ayuda!,2024-10-16T09:51:34Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,135,2,9,UgyAJIWiByEwXR-KSiF4AaABAg,@hectorlabarta,"https://mktg.gointegro.com/hrinfluencers-votacion-es-2024

Muchas gracias por vuestro apoyo!",2024-10-16T09:52:01Z
gZ2vMu81qNE,¡NOMINADO para HR Influencer 2024! Necesito tu ayuda!,2024-10-16T09:51:34Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,135,1,9,UgxRqrgDzkbA98SWtgZ4AaABAg,@dapro48,"Enhorabuena, muy merecido, hay mucho trabajo, esfuerzo y dedicación.
Ánimo y suerte Héctor, mis mejores deseos. Buen día y que vaya todo bien gente❤",2024-10-16T14:35:30Z
gZ2vMu81qNE,¡NOMINADO para HR Influencer 2024! Necesito tu ayuda!,2024-10-16T09:51:34Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,135,1,9,UgzhGwnCzgD_Ldt08Kt4AaABAg,@pilaraguilera9797,"Acabo de votarte.
Te lo gana a pulso cada día.😊",2024-10-16T11:54:38Z
gZ2vMu81qNE,¡NOMINADO para HR Influencer 2024! Necesito tu ayuda!,2024-10-16T09:51:34Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,135,1,9,UgyT-RDHyN_ED99Zk-x4AaABAg,@BraveandPlay,Ninguna duda que tienes mi voto!! a ver si lo he hecho bien :S,2024-10-16T09:55:05Z
gZ2vMu81qNE,¡NOMINADO para HR Influencer 2024! Necesito tu ayuda!,2024-10-16T09:51:34Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,135,1,9,UgwRy8gSDNxYK_at9jR4AaABAg,@Miautasticos,"Mi voto ya lo tienes!!! Muchas gracias por todo y felicidades por esa nominación,  te mereces ganarla!!!",2024-10-16T09:54:14Z
Kku-ND92bv8,Acepta tus Errores y Mejora Tu Búsqueda Laboral.,2024-10-14T16:00:18Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,468,0,3,Ugxrjx30DgaMqlMBRLB4AaABAg,@ocuenta5bunerito,Tienes razon,2024-10-19T08:23:18Z
Kku-ND92bv8,Acepta tus Errores y Mejora Tu Búsqueda Laboral.,2024-10-14T16:00:18Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,468,0,3,Ugy3TVb4pUNuT6BXX4R4AaABAg,@JoseEnríquezRojas,Tienes razon,2024-10-14T18:33:22Z
fol7SVKe63M,Cómo Evitar la Decepción en una Entrevista de Trabajo,2024-10-11T08:00:33Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,1911,0,1,Ugx2Tzr1zTCzptzWTex4AaABAg,@SiodogRehane,"""Ya te llamaremos""",2024-10-13T13:49:47Z
S9v9ghClzTI,Comparte tu código QR de LinkedIn con otras personas.,2024-10-02T15:04:45Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,1259,0,2,UgwGjFkhYRGrtBHJV2J4AaABAg,@pablomilani5601,Más despacio maestro,2024-10-03T21:35:14Z
IWYWm20oyf4,¿La Inteligencia Artificial te quitará el trabajo? Los 4 canallas (L4C),2024-09-27T06:21:56Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,117,0,1,UgxLs-7xXHhDFt9cqo54AaABAg,@rodrigojuri82,"Va a reemplazar casi todos los trabajos. RRHH? Si no necesito trabajadores, no necesito RRHH. Pero esto es bueno. Porque el 80% del costo promedio de bienes y servicios es salario. Lo importante es que esta reducción de costos se traduzca en precios. Y si el costo de la vida llega a un cuarto del actual... la UBI es una realidad posible.",2024-09-29T11:33:41Z
BkECx_9R8HY,"Cómo Convertirte en LinkedIn Top Voice,  Guía Definitiva.",2024-09-23T07:00:06Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,541,0,1,Ugz6xD3OTvSm_Ub116x4AaABAg,@hectorlabarta,LinkedIn Top VOICE!!! Que mala es la IA para generar subtítulos madre mía 😂😂😂,2024-09-23T10:07:21Z
JIK3CPNQO48,¿Quieres un trabajo remoto? Optimiza tu perfil de LinkedIn en 10 minutos,2024-09-19T18:48:27Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,3207,0,19,UgxfIWsXYmLMx-1yUbx4AaABAg,@Nicolas_Cam,"Hola Hector, muchas gracias por este video. En mi caso vivo en Málaga y como aqui no hay mucho empleo profesional presencial, me postulo a empleos remotos. Me interesa además saber como hago para cambiar de rubro de empleo, por ejemplo una persona que trabajó toda su vida de Diseñador y ahora quiere postularse a otro rubro de empleo ¿Utilizo mi curriculum de siempre o hago otro? ¿Cómo podría informar en mi curriculum que estoy en proceso de un cambio profesional?. Gracias y Saludos!.",2024-10-02T11:11:44Z
JIK3CPNQO48,¿Quieres un trabajo remoto? Optimiza tu perfil de LinkedIn en 10 minutos,2024-09-19T18:48:27Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,3207,2,19,UgwSEToWbof0A1VT3C94AaABAg,@AquilinoManitas,"Muchas gracias por tu contenido, tengo Linkedin hace muy poco y la verdad que no tengo ni idea de como funciona, espero aprender mucho, in saludo 👍🏻👍🏻",2024-09-29T08:03:30Z
JIK3CPNQO48,¿Quieres un trabajo remoto? Optimiza tu perfil de LinkedIn en 10 minutos,2024-09-19T18:48:27Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,3207,0,19,UgyOYxr98bA-TosqGtl4AaABAg,@JulioMartinez-xn6ez,"Hola Hector, muchas felicidades por el contenido, gracias por compartir.

Sigan a Hector en su perfil de LinkedIn,  no tiene desperdicio.

Éxito 🙌 a todos",2024-09-21T15:42:07Z
JIK3CPNQO48,¿Quieres un trabajo remoto? Optimiza tu perfil de LinkedIn en 10 minutos,2024-09-19T18:48:27Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,3207,0,19,UgxIIYnGQV1X9C-ThGl4AaABAg,@maurovsp,"hola Hector , tu podrias analizar mi perfil de linkedin .? das ese servicio?",2024-09-20T15:33:31Z
JIK3CPNQO48,¿Quieres un trabajo remoto? Optimiza tu perfil de LinkedIn en 10 minutos,2024-09-19T18:48:27Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,3207,0,19,Ugy0fLWd7SYerzql8el4AaABAg,@santiagonerecan7596,"Muy positivo y constructivo video ,gracias",2024-09-20T08:22:33Z
JIK3CPNQO48,¿Quieres un trabajo remoto? Optimiza tu perfil de LinkedIn en 10 minutos,2024-09-19T18:48:27Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,3207,0,19,Ugx_mpLFDFyf8jh9aRt4AaABAg,@manu_g4821,Eres un fenómeno!!!,2024-09-20T07:59:49Z
JIK3CPNQO48,¿Quieres un trabajo remoto? Optimiza tu perfil de LinkedIn en 10 minutos,2024-09-19T18:48:27Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,3207,0,19,Ugx-6EKQ24YJo9h4tlR4AaABAg,@c.veronica2370,"¡Gracias Héctor!! Una consulta, ¿sabes cómo puedo ordenar las aptitudes? He dado a los tres puntos suspensivos, te abre el icono de ""cambiar el orden"" pero no te deja moverlas. Un saludo!",2024-09-19T20:57:28Z
JIK3CPNQO48,¿Quieres un trabajo remoto? Optimiza tu perfil de LinkedIn en 10 minutos,2024-09-19T18:48:27Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,3207,0,19,UgwQcr9uu4qHaFWnsV54AaABAg,@Miautasticos,"Gracias como siempre,  un placer leerte y verte!! Lo pongo en practica a la de ya!!!",2024-09-19T19:04:01Z
JIK3CPNQO48,¿Quieres un trabajo remoto? Optimiza tu perfil de LinkedIn en 10 minutos,2024-09-19T18:48:27Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,3207,0,19,Ugzqu3dRiY4gVQBBu3Z4AaABAg,@BraveandPlay,"Muchas gracias por esos puntitos!! me he reído mucho con lo de Patricia Iglesias. 
Los pongo en práctica!! abrazoossssss",2024-09-19T19:03:22Z
OyQqXf8QXY4,Nuevos Cambios en LinkedIn  Amplificación de Contenido Profesional,2024-09-17T08:00:29Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,584,0,2,UgzBndziqunW1o7rBlF4AaABAg,@ocuenta5bunerito,gracias!,2024-09-27T14:40:11Z
5bo6nrHpt7M,Cómo Brindar la Mejor Primer Impresión en Entrevistas,2024-09-14T07:18:38Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,726,0,5,Ugz1Y19RP6gtl0LV4WR4AaABAg,@ajerembritoarmas5881,"Me das problemas, no soluciones.",2024-09-14T09:07:04Z
6xOnPcIVHic,Háblame de ti ¿Cómo responder de forma exitosa en una entrevista?,2024-09-14T06:45:25Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,7996,0,26,UgzHpnCZag5aj-Qb-id4AaABAg,@vanessavasquez5293,"Hola,  Héctor,  el jueves tengo una entrevista para un puesto de suplencia, el trabajo me interesa, no tengo mucha experiencia solo las prácticas,  es para un centro médico en la recepción,  no sé qué decir si me preguntan porque quiero el trabajo si sé que es para cubrir una baja .",2025-04-01T18:01:39Z
6xOnPcIVHic,Háblame de ti ¿Cómo responder de forma exitosa en una entrevista?,2024-09-14T06:45:25Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,7996,0,26,UgwLC5f4uLcM4hugbQJ4AaABAg,@yulibocanegra2431,"Hola, gracias por este video vera que si me a servido y no tenía ni idea de este hablame de ty en una entrevista.me la hicieron hace poko y no supe contestarla bien",2025-03-29T23:25:16Z
6xOnPcIVHic,Háblame de ti ¿Cómo responder de forma exitosa en una entrevista?,2024-09-14T06:45:25Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,7996,5,26,Ugw-tkUXOdcfM2gDq_d4AaABAg,@Glliam1980,"Debí haber visto esto antes, justo hoy tuve una entrevista y creo que no causé ninguna impresión en el entrevistador. Esa bendita pregunta de 'háblame de ti' me paraliza. Mañana tengo otra,  espero tener mas dominio y poder enfocarme y controlar mis nervios.🤦‍♀️😒 Mi problema es que no tengo tanta experiencia laboral, entonces no tengo mucho que abundar en esa pregunta.",2025-03-21T01:28:59Z
6xOnPcIVHic,Háblame de ti ¿Cómo responder de forma exitosa en una entrevista?,2024-09-14T06:45:25Z,UCVEKr1uiurERtPiRR7mME4Q,Héctor Labarta,7996,0,26,Ugw2C_R_VCgxMiRxX394AaABAg,@Cuentacuentitacontando,"Ármate un video de ""preguntas trampa en las entrevistas"", por favor 🙃",2025-03-04T07:27:25Z
